Title,Mental_Prowess,Physical_Prowess,Social_Skills,Routine_Intensity,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,Insulation (Social Skills),Mental_Scaled,Physical_Scaled,Social_Scaled,Routine_Scaled,AI_Impact_Score,AI_Impact_Type,onetsoc_code,Total_Employment_USD,Median_Annual_Wage_USD
Choreographers,2.75,3.101666666666667,3.5416666666666665,0.45999999999999996,0,1,-1,High (Insulated),-0.2860727422512631,1.4543492609905124,1.1468739650177053,-1.5768209516983818,-2.723694916716087,Insulated: High-Social,27-2032.00,5160,48240.0
Music Directors and Composers,2.9783333333333335,1.6233333333333333,3.226666666666667,1.4633333333333332,0,3,0,Low,0.035682944229514346,-0.03147261516652941,0.5928830696703008,-0.47709928516947375,-1.0699823548397744,Risk: Generative AI (Near-Term),27-2041.00,18380,50110.0
Broadcast Announcers and Radio Disc Jockeys,2.5,0.79,3.0216666666666665,1.75,2,3,0,Low,-0.638359990222917,-0.8690272240487399,0.2323493123807185,-0.16289309473264263,-0.3952424071133611,Risk: Generative AI (Near-Term),27-3011.00,29210,31400.0
Public Relations Specialists,3.3733333333333335,0.16666666666666666,3.6233333333333335,0.4566666666666667,3,2,0,High (Insulated),0.5922967960247275,-1.4955180714926333,1.2905012341818483,-1.5804745120522983,-2.8709757462341465,Insulated: High-Social,27-3031.00,226940,58020.0
Editors,3.0416666666666665,0.7083333333333334,3.2716666666666665,0.7066666666666667,3,2,0,Low,0.12492904704899956,-0.9511075757191965,0.6720246261485007,-1.3064574855085505,-1.9784821116570512,Insulated: High-Creativity,27-3041.00,97170,57210.0
Technical Writers,2.355,0.48,2.606666666666666,0.9566666666666667,2,3,0,Low,-0.8426865940464763,-1.1805975385529222,-0.4975117084738008,-1.0324404589648026,-0.5349287504910019,Insulated: High-Creativity,27-3042.00,49780,69850.0
Writers and Authors,2.456666666666667,0.18333333333333335,3.0833333333333335,0.5800000000000001,2,3,0,Low,-0.6994231132046699,-1.4787669793149891,0.34080255644343865,-1.4452927789573826,-1.7860953354008213,Insulated: High-Creativity,27-3043.00,44690,61240.0
Interpreters and Translators,2.5400000000000005,0.855,2.895,0.75,2,3,0,Low,-0.5819940305474517,-0.8036979645559275,0.009580486738375828,-1.258961200907634,-1.2685416876460098,Insulated: High-Creativity,27-3091.00,51350,46120.0
Audio and Video Technicians,2.918333333333333,2.1233333333333335,2.8733333333333335,2.4166666666666665,0,1,0,Low,-0.04886599528368329,0.4710601501627971,-0.028524707121498336,0.5678189760506849,0.5963436831721832,Risk: Robotics (Medium-Term),27-4011.00,69670,42230.0
Broadcast Technicians,2.9583333333333335,1.79,2.605,2.3766666666666665,0,1,0,Low,0.007499964391782008,0.13603830660991278,-0.5004428772322516,0.5239762518036852,1.0244191290359368,Risk: Robotics (Medium-Term),27-4012.00,30330,38550.0
Sound Engineering Technicians,2.9983333333333335,1.4133333333333333,3.0,2.0433333333333334,0,3,0,Low,0.06386592406724668,-0.24253637660484642,0.1942441185208443,0.1586202164120217,-0.0356239021088226,Risk: Generative AI (Near-Term),27-4014.00,15210,53680.0
Photographers,2.648333333333333,1.8566666666666667,2.98,2.1666666666666665,0,1,0,Low,-0.4293362230930695,0.20304267532048959,0.15907009341942172,0.29380194950693705,0.13473185608751534,Risk: Robotics (Medium-Term),27-4021.00,48660,34070.0
"Camera Operators, Television, Video, and Film",2.6633333333333336,2.3333333333333335,2.9599999999999995,2.4566666666666666,0,1,0,Low,-0.40819898821476946,0.6821239116011142,0.12389606831799832,0.6116617002976846,0.4877656319796863,Risk: Robotics (Medium-Term),27-4031.00,21710,55080.0
Film and Video Editors,2.895,0.8333333333333334,2.7900000000000005,1.5,2,3,0,Low,-0.08174613842770383,-0.8254743843868649,-0.17508314504409186,-0.4369101212763905,-0.26182697623229867,Risk: Generative AI (Near-Term),27-4032.00,29880,62760.0
Chiropractors,3.4133333333333336,2.561666666666667,3.313333333333333,1.8766666666666667,0,1,0,High (Insulated),0.6486627557001922,0.91161387443484,0.7453038451097974,-0.02405780128381032,-0.7693616463936077,Risk: Robotics (Medium-Term),29-1011.00,32960,67520.0
"Dentists, General",3.6233333333333335,2.561666666666667,3.73,3.08,0,1,0,High (Insulated),0.9445840439963814,0.91161387443484,1.4780960347227683,1.2948774864800963,-0.18321854824267203,Insulated: High-Social,29-1021.00,105620,153900.0
Prosthodontists,3.2516666666666665,2.081666666666667,3.1033333333333335,2.67,0,1,0,Low,0.4208503353451888,0.42918241971868676,0.37597658154486124,0.8454895629483495,0.4695129814034883,Risk: Robotics (Medium-Term),29-1024.00,750,126050.0
Dietitians and Nutritionists,3.7466666666666666,0.35166666666666674,3.9583333333333335,0.4566666666666667,3,2,0,High (Insulated),1.1183790863290637,-1.3095809483207825,1.8796661546306763,-1.5804745120522983,-3.4601406666829746,Insulated: High-Social,29-1031.00,61430,58920.0
Optometrists,3.5416666666666665,1.3766666666666667,3.4599999999999995,2.3333333333333335,0,1,0,High (Insulated),0.8295035429923073,-0.27938877939566364,1.0032466958535626,0.4764799672027693,-0.5267667286507933,Insulated: High-Social,29-1041.00,36430,106140.0
Pharmacists,3.5649999999999995,1.6049999999999998,3.5416666666666665,1.5,0,1,0,High (Insulated),0.8623836861363279,-0.049898816561938245,1.1468739650177053,-0.4369101212763905,-1.583784086294096,Insulated: High-Social,29-1051.00,305510,122230.0
Physician Assistants,3.768333333333334,2.21,3.8100000000000005,1.4166666666666667,0,1,0,High (Insulated),1.1489106478199413,0.5581658294865468,1.6187921351284595,-0.5282491301243064,-2.147041265252766,Insulated: High-Social,29-1071.00,104050,101480.0
Podiatrists,3.581666666666667,1.625,3.518333333333334,2.0,0,1,0,High (Insulated),0.8858695026677726,-0.029797505948764947,1.1058376023993806,0.11112393181110526,-0.9947136705882753,Insulated: High-Social,29-1081.00,9800,124830.0
Occupational Therapists,3.395,2.355,3.6466666666666665,1.1633333333333333,0,1,0,High (Insulated),0.622828357515604,0.7039003314320514,1.331537596800174,-0.805919717021971,-2.1374573138221447,Insulated: High-Social,29-1122.00,118070,81910.0
Physical Therapists,3.3350000000000004,2.685,3.581666666666667,1.9566666666666668,0,1,0,High (Insulated),0.5382794180024075,1.0355719565494068,1.2172220152205515,0.06362764721018908,-1.1535943680103624,Insulated: High-Social,29-1123.00,216920,85400.0
Radiation Therapists,3.061666666666667,2.46,3.1033333333333335,2.6666666666666665,0,1,0,Low,0.1531120268867325,0.80943221215121,0.37597658154486124,0.8418360025944328,0.46585942104957156,Risk: Robotics (Medium-Term),29-1124.00,17450,80160.0
Recreational Therapists,3.0833333333333335,2.3533333333333335,3.811666666666667,1.2466666666666668,0,1,0,High (Insulated),0.18364358837760894,0.7022252222142872,1.621723303886911,-0.7145807081740548,-2.3363040120609657,Insulated: High-Social,29-1125.00,18100,46410.0
Respiratory Therapists,3.23,2.3350000000000004,3.188333333333333,2.5433333333333334,0,1,0,Low,0.39031877385431235,0.6837990208188788,0.5254661882259063,0.7066542694995175,0.1811880812736112,Risk: Robotics (Medium-Term),29-1126.00,126770,58670.0
Speech-Language Pathologists,3.605,0.5,3.605,0.49666666666666676,3,2,0,High (Insulated),0.9187496458117932,-1.160496227939749,1.2582583778388772,-1.5366317878052986,-2.794890165644176,Insulated: High-Social,29-1127.00,135980,74680.0
Exercise Physiologists,3.4166666666666665,2.145,3.645,1.5833333333333333,0,1,0,High (Insulated),0.6533599190064804,0.49283656999373443,1.3286064280417225,-0.34557111242847466,-1.674177540470197,Insulated: High-Social,29-1128.00,6880,47340.0
Veterinarians,3.601666666666667,2.606666666666667,3.4166666666666665,2.29,0,1,0,High (Insulated),0.914052482505505,0.9568418233144793,0.9270363081338143,0.4289836826018529,-0.49805262553196145,Insulated: High-Social,29-1131.00,67650,88770.0
Registered Nurses,3.355,2.686666666666667,3.648333333333333,2.0,0,1,0,High (Insulated),0.5664623978401393,1.0372470657671715,1.3344687655586254,0.11112393181110526,-1.2233448337475201,Insulated: High-Social,29-1141.00,2857180,68450.0
Nurse Anesthetists,3.6216666666666675,2.1666666666666665,3.625,2.3733333333333335,0,1,0,High (Insulated),0.942235462343238,0.5146129898246717,1.2934324029402997,0.520322691449769,-0.7731097114905308,Insulated: High-Social,29-1151.00,39860,160270.0
Nurse Midwives,3.5016666666666665,2.355,3.5400000000000005,1.71,0,1,0,High (Insulated),0.7731375833168427,0.7039003314320514,1.1439427962592548,-0.20673581897964233,-1.350678615238897,Insulated: High-Social,29-1161.00,6270,99770.0
Nurse Practitioners,3.641666666666667,2.27,3.8966666666666665,1.71,0,1,0,High (Insulated),0.9704184421809696,0.618469761326066,1.7712129105679562,-0.20673581897964233,-1.9779487295475984,Insulated: High-Social,29-1171.00,150230,100910.0
Audiologists,3.5833333333333335,1.25,3.563333333333333,2.0433333333333334,0,1,0,High (Insulated),0.8882180843209168,-0.4066970799457597,1.1849791588775795,0.1586202164120217,-1.026358942465558,Insulated: High-Social,29-1181.00,12310,75980.0
Medical and Clinical Laboratory Technologists,3.293333333333333,2.165,2.98,2.54,0,1,0,Low,0.47956487667379755,0.5129378806069075,0.15907009341942172,0.7030007091456008,0.5439306157261791,Risk: Robotics (Medium-Term),29-2011.00,166730,61070.0
Medical and Clinical Laboratory Technicians,2.8349999999999995,2.25,2.7083333333333335,2.4566666666666666,0,1,0,Low,-0.16629507794090145,0.5983684507128929,-0.31871041420823465,0.6116617002976846,0.9303721145059193,Risk: Robotics (Medium-Term),29-2012.00,160190,38950.0
Cardiovascular Technologists and Technicians,3.0400000000000005,2.23,2.9166666666666665,2.6233333333333335,0,1,0,Low,0.12258046539585608,0.5782671400997199,0.04768568059824999,0.7943397179935169,0.7466540373952669,Risk: Robotics (Medium-Term),29-2031.00,53760,55570.0
Diagnostic Medical Sonographers,2.77,2.355,3.06,2.5833333333333335,0,1,0,Low,-0.2578897624135308,0.7039003314320514,0.2997661938251121,0.7504969937465171,0.450730799921405,Risk: Robotics (Medium-Term),29-2032.00,65790,69650.0
Nuclear Medicine Technologists,2.875,2.233333333333333,3.105,2.5,0,1,0,Low,-0.10992911826543617,0.5816173585352483,0.3789077503033128,0.659157984898601,0.2802502345952882,Risk: Robotics (Medium-Term),29-2033.00,19650,74350.0
Radiologic Technologists and Technicians,2.5416666666666665,2.293333333333333,2.8516666666666666,2.6266666666666665,1,0,0,Low,-0.5796454488943082,0.6419212903747675,-0.06662990098137328,0.7979932783474332,0.8646231793288064,Risk: Robotics (Medium-Term),29-2034.00,200650,57450.0
Magnetic Resonance Imaging Technologists,2.9783333333333335,2.2266666666666666,2.936666666666667,2.7900000000000005,0,1,0,Low,0.035682944229514346,0.574916921664191,0.08285970569967338,0.9770177356893491,0.8941580299896758,Risk: Robotics (Medium-Term),29-2035.00,35850,68420.0
Dietetic Technicians,2.98,2.106666666666667,3.06,1.8766666666666667,0,1,0,Low,0.03803152588265844,0.454309057985153,0.2997661938251121,-0.02405780128381032,-0.3238239951089224,Risk: Robotics (Medium-Term),29-2051.00,32240,26350.0
Pharmacy Technicians,2.7083333333333335,2.1466666666666665,2.518333333333334,1.79,2,1,0,Low,-0.3447872835798719,0.4945116792114987,-0.6528636526717482,-0.11905037048564292,0.5338132821861052,Risk: Robotics (Medium-Term),29-2052.00,398390,30920.0
Psychiatric Technicians,2.875,2.186666666666667,3.4166666666666665,1.5833333333333333,0,1,0,High (Insulated),-0.10992911826543617,0.5347143004378453,0.9270363081338143,-0.34557111242847466,-1.272607420562289,Insulated: High-Social,29-2053.00,61720,30970.0
Surgical Technologists,2.768333333333334,2.7916666666666665,2.895,2.3766666666666665,0,0,0,Low,-0.26023834406667423,1.1427789464863296,0.009580486738375828,0.5239762518036852,0.5143957650653094,Risk: Robotics (Medium-Term),29-2055.00,105720,45160.0
Veterinary Technologists and Technicians,3.143333333333333,2.6650000000000005,2.9399999999999995,2.0833333333333335,0,0,0,Low,0.26819252789080533,1.0154706459362344,0.08872204321657572,0.2024629406590214,0.11374089744244568,Risk: Robotics (Medium-Term),29-2056.00,99390,32490.0
Ophthalmic Medical Technicians,2.48,1.5599999999999998,2.5400000000000005,2.1633333333333336,2,0,0,Low,-0.6665429700606493,-0.09512676544157754,-0.6147584588118741,0.29014838915302077,0.9049068479648948,Risk: Robotics (Medium-Term),29-2057.00,43990,35530.0
Licensed Practical and Licensed Vocational Nurses,3.0649999999999995,2.7283333333333335,3.5416666666666665,2.1633333333333336,0,1,0,High (Insulated),0.1578091901930201,1.079124796211282,1.1468739650177053,0.29014838915302077,-0.8567255758646846,Insulated: High-Social,29-2061.00,702400,44090.0
"Opticians, Dispensing",2.856666666666667,1.2716666666666667,3.1233333333333335,2.0433333333333334,2,3,0,Low,-0.13576351645002377,-0.3849206601148222,0.41115060664628383,0.1586202164120217,-0.25253039023426216,Risk: Generative AI (Near-Term),29-2081.00,75270,35530.0
Orthotists and Prosthetists,3.435,2.125,3.395,1.8366666666666667,0,1,0,High (Insulated),0.6791943171910686,0.4727352593805614,0.8889311142739402,-0.06790052553081002,-0.9568316398047503,Insulated: High-Social,29-2091.00,7500,65630.0
Hearing Aid Specialists,2.936666666666667,1.23,3.2083333333333335,1.9566666666666668,0,3,0,Low,-0.023031597099094428,-0.42679839055893276,0.5606402133273297,0.06362764721018908,-0.4970125661171406,Risk: Generative AI (Near-Term),29-2092.00,6740,50250.0
Athletic Trainers,3.2083333333333335,2.793333333333333,3.3533333333333335,1.5033333333333332,0,1,0,High (Insulated),0.3597872123634359,1.1444540557040939,0.8156518953126434,-0.43325656092247405,-1.2489084562351174,Insulated: High-Social,29-9091.00,24130,45630.0
Genetic Counselors,3.518333333333334,0.375,3.2283333333333335,0.75,3,2,0,Low,0.7966233998482875,-1.2861294192720807,0.5958142384287524,-1.258961200907634,-1.8547754393363864,Insulated: High-Creativity,29-9092.00,2720,74120.0
Occupational Therapy Assistants,2.856666666666666,2.52,3.25,1.8366666666666667,0,1,0,Low,-0.13576351645002502,0.8697361439907292,0.6339194322886265,-0.06790052553081002,-0.7018199578194365,Risk: Robotics (Medium-Term),31-2011.00,38170,59010.0
Occupational Therapy Aides,2.5000000000000004,2.5816666666666666,3.063333333333333,1.79,0,1,0,Low,-0.6383599902229163,0.9317151850480127,0.30562853134201523,-0.11905037048564292,-0.42467890182765816,Risk: Robotics (Medium-Term),31-2012.00,7210,28330.0
Physical Therapist Assistants,2.938333333333333,2.6466666666666665,3.2066666666666666,1.8733333333333333,0,1,0,Low,-0.020683015445950952,0.997044444540825,0.5577090445688774,-0.02771136163772704,-0.5854204062066044,Risk: Robotics (Medium-Term),31-2021.00,85580,56610.0
Physical Therapist Aides,2.3083333333333336,2.436666666666667,2.7716666666666665,1.8366666666666667,1,1,0,Low,-0.9084468803345179,0.7859806831025085,-0.2073260013870637,-0.06790052553081002,0.13942547585625367,Risk: Robotics (Medium-Term),31-2022.00,50030,25680.0
Massage Therapists,2.4166666666666665,2.9150000000000005,2.311666666666667,1.4166666666666667,1,1,-1,Low,-0.7557890728801352,1.2667370286008974,-1.016328578719782,-0.5282491301243064,0.4880794485954756,Risk: Robotics (Medium-Term),31-9011.00,95830,39860.0
Dental Assistants,2.436666666666667,2.2716666666666665,2.811666666666667,2.4566666666666666,1,0,0,Low,-0.7276060930424022,0.6201448705438303,-0.1369779511842177,0.6116617002976846,0.7486396514819024,Risk: Robotics (Medium-Term),31-9091.00,327290,36940.0
Medical Assistants,2.8349999999999995,2.02,3.0849999999999995,1.8333333333333333,0,1,0,Low,-0.16629507794090145,0.36720337866140285,0.3437337252018894,-0.07155408588472674,-0.4152878110866161,Risk: Robotics (Medium-Term),31-9092.00,623560,31540.0
Medical Equipment Preparers,2.355,2.561666666666667,2.2083333333333335,2.75,1,0,0,Low,-0.8426865940464763,0.91161387443484,-1.198061041743799,0.9331750114423489,2.131236053186148,Risk: Robotics (Medium-Term),31-9093.00,52500,34400.0
Medical Transcriptionists,2.0833333333333335,0.9983333333333334,1.8533333333333335,1.9566666666666668,2,0,0,Low,-1.2255054035090065,-0.6596385718281872,-1.8223999872940497,0.06362764721018908,1.8860276345042388,Risk: Robotics (Medium-Term),31-9094.00,54070,35720.0
Pharmacy Aides,2.063333333333333,1.7916666666666667,2.3533333333333335,1.8766666666666667,1,0,0,Low,-1.2536883833467396,0.13771341582767724,-0.9430493597584853,-0.02405780128381032,0.918991558474675,Risk: Robotics (Medium-Term),31-9095.00,36660,25240.0
Veterinary Assistants and Laboratory Animal Caretakers,2.3733333333333335,2.48,2.75,2.25,1,0,0,Low,-0.8168521958618881,0.8295335227643831,-0.24543119524693788,0.3851409583548532,0.6305721536017911,Risk: Robotics (Medium-Term),31-9096.00,79990,25250.0
Phlebotomists,2.355,2.188333333333333,2.7916666666666665,2.0833333333333335,1,1,0,Low,-0.8426865940464763,0.536389409655609,-0.1721519762856411,0.2024629406590214,0.37461491694466253,Risk: Robotics (Medium-Term),31-9097.00,120970,32710.0
First-Line Supervisors of Correctional Officers,3.1233333333333335,2.688333333333333,3.52,1.8333333333333333,0,1,0,High (Insulated),0.24000954805307362,1.0389221749849353,1.1087687711578313,-0.07155408588472674,-1.1803228570425581,Insulated: High-Social,33-1011.00,43230,60560.0
First-Line Supervisors of Police and Detectives,3.5,2.4983333333333335,3.75,2.4633333333333334,0,1,0,High (Insulated),0.7707890016636986,0.8479597241597918,1.5132700598241908,0.6189688210055181,-0.8943012388186727,Insulated: High-Social,33-1012.00,100200,84840.0
First-Line Supervisors of Firefighting and Prevention Workers,3.108333333333333,2.8966666666666665,3.4599999999999995,2.5,0,1,0,High (Insulated),0.2188723131747736,1.2483108272054881,1.0032466958535626,0.659157984898601,-0.34408871095496163,Insulated: High-Social,33-1021.00,57170,74540.0
Firefighters,3.0216666666666665,3.606666666666667,3.168333333333333,3.1266666666666665,0,0,0,Low,0.09674606721126722,1.961907353973132,0.4902921631244837,1.346027331434929,0.8557351683104453,Risk: Robotics (Medium-Term),33-2011.00,315910,48030.0
Fire Inspectors and Investigators,3.0,1.956666666666667,3.2066666666666666,1.9166666666666667,0,1,0,Low,0.06621450572039078,0.3035492283863552,0.5577090445688774,0.019784922963189382,-0.537924121605688,Risk: Robotics (Medium-Term),33-2021.00,11910,58440.0
Forest Fire Inspectors and Prevention Specialists,3.206666666666667,2.2283333333333335,3.105,2.17,0,1,0,Low,0.3574386307102918,0.5765920308819557,0.3789077503033128,0.29745550986085373,-0.08145224044245908,Risk: Robotics (Medium-Term),33-2022.00,1650,36230.0
Bailiffs,1.8549999999999998,2.105,2.751666666666667,1.8333333333333333,1,1,0,Low,-1.5472610899897843,0.45263394876738827,-0.24250002648848554,-0.07155408588472674,0.17094594060375878,Risk: Robotics (Medium-Term),33-3011.00,17880,42670.0
Correctional Officers and Jailers,2.686666666666667,3.1033333333333335,3.188333333333333,2.6266666666666665,0,1,0,Low,-0.3753188450707483,1.4560243702082767,0.5254661882259063,0.7979932783474332,0.27252709012152687,Risk: Robotics (Medium-Term),33-3012.00,431600,42820.0
Detectives and Criminal Investigators,3.2283333333333335,2.145,3.2300000000000004,2.2533333333333334,0,1,0,Low,0.38797019220116824,0.49283656999373443,0.5987454071872047,0.38879451870876985,-0.20995088847843485,Risk: Robotics (Medium-Term),33-3021.00,104980,78120.0
Fish and Game Wardens,3.2083333333333335,2.5233333333333334,3.2300000000000004,2.706666666666667,0,1,0,Low,0.3597872123634359,0.873086362426258,0.5987454071872047,0.885678726841433,0.2869333196542283,Risk: Robotics (Medium-Term),33-3031.00,6610,51730.0
Parking Enforcement Workers,2.1666666666666665,2.018333333333333,2.5833333333333335,2.5,1,0,0,Low,-1.108076320851789,0.3655282694436382,-0.5385480710921258,0.659157984898601,1.1977060559907269,Risk: Robotics (Medium-Term),33-3041.00,8920,37950.0
Police and Sheriff's Patrol Officers,2.8966666666666665,2.856666666666666,3.5833333333333335,2.8333333333333335,0,1,0,High (Insulated),-0.07939755677455973,1.2081082059791415,1.220153183979003,1.0245140202902652,-0.1956391636887378,Insulated: High-Social,33-3051.00,657690,59680.0
Transit and Railroad Police,2.75,2.8333333333333335,3.1666666666666665,2.5,0,1,0,Low,-0.2860727422512631,1.1846566769304405,0.4873609943660322,0.659157984898601,0.1717969905325688,Risk: Robotics (Medium-Term),33-3052.00,4810,66610.0
Animal Control Workers,2.438333333333333,2.418333333333333,2.793333333333333,2.3766666666666665,1,0,0,Low,-0.7252575113892588,0.7675544817070992,-0.16922080752718954,0.5239762518036852,0.6931970593308747,Risk: Robotics (Medium-Term),33-9011.00,12970,34550.0
Private Detectives and Investigators,3.0849999999999995,0.9166666666666666,2.898333333333333,1.75,2,3,0,Low,0.1859921700307524,-0.7417189234986439,0.015442824255278945,-0.16289309473264263,-0.17833591898792156,Risk: Generative AI (Near-Term),33-9021.00,28490,48190.0
Gambling Surveillance Officers and Gambling Investigators,2.563333333333333,1.2483333333333333,2.67,1.5833333333333333,2,3,0,Low,-0.5491138874034318,-0.40837218916352414,-0.38612729565262827,-0.34557111242847466,0.04055618322415361,Risk: Robotics (Medium-Term),33-9031.00,10460,32630.0
Security Guards,1.9383333333333332,2.125,2.7283333333333335,2.3333333333333335,1,0,0,Low,-1.429832007332566,0.4727352593805614,-0.283536389106812,0.4764799672027693,0.7600163563095813,Risk: Robotics (Medium-Term),33-9032.00,1103120,25770.0
Crossing Guards and Flaggers,1.4816666666666667,1.7099999999999997,2.0416666666666665,1.9166666666666667,1,0,0,Low,-2.0733433802941206,0.05563306415722027,-1.4911779175889877,0.019784922963189382,1.5109628405521771,Risk: Robotics (Medium-Term),33-9091.00,72900,26700.0
"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",1.9783333333333335,2.52,2.7083333333333335,1.79,1,1,0,Low,-1.3734660476571012,0.8697361439907292,-0.31871041420823465,-0.11905037048564292,0.19966004372259172,Risk: Robotics (Medium-Term),33-9092.00,145100,20290.0
Transportation Security Screeners,2.5016666666666665,2.7716666666666665,2.918333333333333,2.6233333333333335,1,0,0,Low,-0.6360114085697729,1.1226776358731565,0.05061684935670155,0.7943397179935169,0.7437228686368154,Risk: Robotics (Medium-Term),33-9093.00,42750,39680.0
Chefs and Head Cooks,3.23,2.3533333333333335,3.581666666666667,1.8333333333333333,0,1,0,High (Insulated),0.39031877385431235,0.7022252222142872,1.2172220152205515,-0.07155408588472674,-1.2887761011052783,Insulated: High-Social,35-1011.00,134190,43180.0
First-Line Supervisors of Food Preparation and Serving Workers,3.188333333333333,2.27,3.3733333333333335,1.83,0,1,0,High (Insulated),0.3316042325257029,0.618469761326066,0.850825920414066,-0.07520764623864322,-0.9260335666527092,Insulated: High-Social,35-1012.00,908550,31480.0
"Cooks, Fast Food",1.6849999999999998,2.0216666666666665,2.1833333333333336,1.6666666666666667,1,0,0,Low,-1.7868164186105089,0.3688784878791671,-1.2420285731205771,-0.25423210358055853,0.9877964695400185,Risk: Robotics (Medium-Term),35-2011.00,513200,19860.0
"Cooks, Institution and Cafeteria",2.4800000000000004,2.375,2.7083333333333335,2.2066666666666666,1,0,0,Low,-0.6665429700606487,0.7240016420452245,-0.31871041420823465,0.33764467375393675,0.6563550879621713,Risk: Robotics (Medium-Term),35-2012.00,409850,24750.0
"Cooks, Private Household",2.5,2.3533333333333335,2.668333333333333,1.7933333333333332,1,1,0,Low,-0.638359990222917,0.7022252222142872,-0.3890584644110806,-0.11539681013172644,0.2736616542793542,Risk: Robotics (Medium-Term),35-2013.00,370,32060.0
"Cooks, Restaurant",2.33,2.4150000000000005,2.5416666666666665,2.29,1,0,0,Low,-0.8779153188436415,0.7642042632715711,-0.6118272900534233,0.4289836826018529,1.0408109726552761,Risk: Robotics (Medium-Term),35-2014.00,1217370,24140.0
"Cooks, Short Order",2.061666666666667,2.293333333333333,2.6466666666666665,2.54,1,0,0,Low,-1.256036964999883,0.6419212903747675,-0.4271636582709548,0.7030007091456008,1.1301643674165556,Risk: Robotics (Medium-Term),35-2015.00,183990,21890.0
Food Preparation Workers,1.7099999999999997,2.23,1.9349999999999998,1.96,1,0,0,Low,-1.7515876938133437,0.5782671400997199,-1.6787727181299081,0.06728120756410556,1.7460539256940137,Risk: Robotics (Medium-Term),35-2021.00,850670,21440.0
Bartenders,2.436666666666667,2.54,3.0,2.1666666666666665,0,0,0,Low,-0.7276060930424022,0.8898374546039023,0.1942441185208443,0.29380194950693705,0.09955783098609275,Risk: Robotics (Medium-Term),35-3011.00,603320,20800.0
Waiters and Waitresses,1.9166666666666667,2.5216666666666665,2.4566666666666666,1.79,1,1,0,Low,-1.4603635688234426,0.8714112532084934,-0.7613168967344691,-0.11905037048564292,0.6422665262488262,Risk: Robotics (Medium-Term),35-3031.00,2564610,19990.0
"Food Servers, Nonrestaurant",1.6849999999999998,2.018333333333333,2.1033333333333335,2.1633333333333336,1,0,0,Low,-1.7868164186105089,0.3655282694436382,-1.3827246735262675,0.29014838915302077,1.6728730626792883,Risk: Robotics (Medium-Term),35-3041.00,261520,21240.0
Dining Room and Cafeteria Attendants and Bartender Helpers,1.6433333333333333,2.645,2.0850000000000004,1.8333333333333333,1,0,0,Low,-1.8455309599391176,0.9953693353230607,-1.4149675298692377,-0.07155408588472674,1.343413443984511,Risk: Robotics (Medium-Term),35-9011.00,423080,20200.0
Dishwashers,1.6200000000000003,2.4783333333333335,1.8966666666666665,2.6666666666666665,1,0,0,Low,-1.8784111030831383,0.8278584135466188,-1.7461895995743013,0.8418360025944328,2.588025602168734,Risk: Robotics (Medium-Term),35-9021.00,506450,20800.0
"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1.9583333333333333,1.7716666666666665,2.7283333333333335,1.6666666666666667,2,1,0,Low,-1.4016490274948339,0.11761210521450394,-0.283536389106812,-0.25423210358055853,0.02930428552625347,Risk: Robotics (Medium-Term),35-9031.00,404360,19980.0
First-Line Supervisors of Housekeeping and Janitorial Workers,2.5849999999999995,2.143333333333334,3.206666666666667,2.25,0,1,0,Low,-0.5185823259125554,0.49116146077597067,0.5577090445688782,0.3851409583548532,-0.17256808621402497,Risk: Robotics (Medium-Term),37-1011.00,161140,38190.0
"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.0016666666666665,2.54,3.2483333333333335,2.54,0,1,0,Low,0.06856308737353488,0.8898374546039023,0.6309882635301749,0.7030007091456008,0.07201244561542586,Risk: Robotics (Medium-Term),37-1012.00,103070,45740.0
"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.6450000000000002,2.44,1.9799999999999998,2.2033333333333336,1,0,0,Low,-1.8431823782859729,0.7893309015380369,-1.5996311616517074,0.3339911134000205,1.9336222750517278,Risk: Robotics (Medium-Term),37-2011.00,2161740,24190.0
Maids and Housekeeping Cleaners,1.5599999999999998,2.311666666666667,2.286666666666667,1.9166666666666667,1,0,0,Low,-1.9629600425963358,0.6603474917701768,-1.0602961100965602,0.019784922963189382,1.0800810330597497,Risk: Robotics (Medium-Term),37-2012.00,924640,21820.0
Pest Control Workers,2.688333333333333,2.4599999999999995,2.9399999999999995,2.54,0,1,0,Low,-0.37297026341760486,0.8094322121512095,0.08872204321657572,0.7030007091456008,0.614278665929025,Risk: Robotics (Medium-Term),37-2021.00,72830,33040.0
Landscaping and Groundskeeping Workers,1.665,2.811666666666667,1.875,2.9966666666666666,1,0,0,Low,-1.8149993984482409,1.1628802570995032,-1.7842947934341755,1.20353847763218,2.9878332710663553,Risk: Robotics (Medium-Term),37-3011.00,906570,26320.0
"Pesticide Handlers, Sprayers, and Applicators, Vegetation",2.44,2.56,2.2916666666666665,2.8766666666666665,1,0,0,Low,-0.722908929736114,0.9099387652170753,-1.0515026038212054,1.072010304891181,2.1235129087123865,Risk: Robotics (Medium-Term),37-3012.00,25230,33740.0
